"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
550	0.5711108	0.3161311	0.0344834	0.3214555	0.2969498	0.7079517	0.6484669	0.5544017	0.4893985	0.6700652	0.7677172	0.5971594	0.0746029	0.2061290	0.0737950	0.0464785	0.6796078	0.4164589	0.5335054	0.1420823	0.3101818	0.0450171	0.4958976	0.4113720	0.2578685	0.0748329	0.4463583	0.0446311	0.2113515	0.7708966	0.0796100	0.0528014	0.4920558	0.4552379	0.7596840	0.5308319	0.0217667	0.6214730	0.7891667	0.6077037	0.5327373	0.6676005	0.7157994	0.1905515	0.1246519
600	0.4934685	0.4975631	0.0116225	0.2309583	0.5179303	0.6560123	0.6929133	0.4846815	0.3233414	0.6067922	0.6553438	0.4485332	0.0305108	0.0840237	0.1921002	0.0933535	0.7415799	0.2432507	0.7093419	0.1276448	0.3414958	0.0440709	0.5442944	0.6144148	0.2240403	0.2303421	0.5802068	0.1484716	0.1585468	0.6998305	0.0333460	0.0843850	0.6134239	0.4171134	0.6986800	0.3764658	0.0144793	0.6907370	0.6940581	0.7805819	0.6872268	0.6894278	0.6549371	0.2624014	0.0690492
650	0.4520294	0.6498456	0.0027668	0.1823830	0.6430946	0.6914369	0.5454080	0.3417767	0.3269720	0.7720299	0.6728720	0.4614633	0.0134523	0.0981472	0.2499508	0.2110225	0.7062169	0.2962942	0.6271840	0.0618216	0.3494699	0.0498956	0.6493411	0.3817331	0.1874984	0.2499102	0.6472494	0.4973396	0.0567562	0.7828887	0.0165214	0.1398722	0.6872757	0.3534874	0.7765138	0.4279620	0.0099131	0.7436201	0.6208320	0.6899018	0.5362928	0.7155222	0.9350338	0.2800832	0.1002938
700	0.3121691	0.4723667	0.0081320	0.2963359	0.5280277	0.7776128	0.4127112	0.4128039	0.3467883	0.5605837	0.6811090	0.4465818	0.0192862	0.0422650	0.3230038	0.1829667	0.7136583	0.2182831	0.6838191	0.0740620	0.3246807	0.0190056	0.4927368	0.4394727	0.1974323	0.2829086	0.6506746	0.5095654	0.0969360	0.6715771	0.0339076	0.0827184	0.7910541	0.4146855	0.6254218	0.3928577	0.0171373	0.5987110	0.5932986	0.6840753	0.6348791	0.6819202	0.7299430	0.2595891	0.0966673
750	0.2667654	0.3708023	0.0313211	0.3537888	0.3812643	0.7677282	0.5095471	0.4347481	0.4930907	0.7353995	0.9301342	0.3978799	0.0189432	0.0188751	0.3941861	0.2004037	0.8594557	0.2659108	0.6383900	0.0785859	0.3941451	0.0451869	0.5211326	0.4201288	0.1192704	0.3335943	0.7200837	0.7336436	0.0432665	0.6073408	0.0188311	0.0993598	0.6822941	0.5017000	0.5447753	0.5529340	0.0321810	0.6584326	0.6590299	0.7224972	0.5581323	0.6459756	0.6872343	0.2990441	0.0905498
800	0.3289782	0.3431524	0.0258950	0.2730546	0.2492038	0.6179125	0.6719369	0.4367163	0.4662733	0.7337884	0.8425133	0.5832977	0.0178715	0.0422451	0.4348354	0.1092408	0.7434347	0.2969641	0.6974867	0.0907890	0.3284703	0.0359485	0.4713107	0.4628064	0.1980856	0.2491965	0.8757335	0.6493303	0.0300678	0.8213916	0.0078251	0.0933392	0.6210390	0.5695264	0.5748854	0.5303115	0.0109815	0.7529267	0.6984561	0.8792483	0.6108241	0.6087794	0.7563354	0.3073798	0.0861078
850	0.2290362	0.3088450	0.0247507	0.1945737	0.2325228	0.8737311	0.7841105	0.6163889	0.5409764	0.8089293	0.7687318	0.5363092	0.0102390	0.0297643	0.3717380	0.1112063	0.7975717	0.2376612	0.7687103	0.1046664	0.3192477	0.0297640	0.5541252	0.5935515	0.1660123	0.2307647	0.8628069	0.6353493	0.0476667	0.7111024	0.0114229	0.0613320	0.7843854	0.6135193	0.7152921	0.5921173	0.0108225	0.6972643	0.5985762	0.7496983	0.6462138	0.6581296	0.7148693	0.3276971	0.0906428
900	0.3699057	0.2715966	0.0169723	0.2653663	0.1635703	0.7405648	0.6659210	0.5205966	0.4735479	0.6916151	0.6511045	0.5158024	0.0035577	0.0199608	0.4447533	0.0955564	0.7989122	0.3116317	0.7232364	0.0738769	0.3032820	0.0513236	0.6459245	0.3948941	0.2176951	0.1942100	0.7793529	0.6337966	0.0207488	0.8452907	0.0068185	0.0591177	0.6755642	0.4660900	0.6547625	0.5965890	0.0104465	0.6299696	0.6484232	0.6893116	0.5917268	0.7438618	0.8275929	0.3135035	0.0867732
950	0.4210553	0.2562036	0.0177446	0.2690456	0.2459778	0.7824718	0.7229219	0.5495498	0.6257797	0.7847422	0.7292146	0.5059924	0.0086480	0.0257994	0.4640807	0.0603005	0.7097322	0.2478967	0.7396519	0.0815025	0.2349294	0.0358188	0.5630644	0.3380531	0.2756313	0.2471687	0.7029783	0.5960634	0.0106810	0.6861111	0.0035281	0.0735927	0.7356901	0.4624751	0.5767421	0.6165655	0.0124915	0.6991422	0.6307530	0.5880312	0.7007291	0.7133274	0.7704899	0.2648612	0.1102046
1000	0.2465527	0.3326285	0.0064797	0.2657217	0.2379595	0.6522498	0.6649616	0.6269179	0.4960178	0.7028471	0.6152069	0.5294226	0.0149697	0.0392626	0.5173132	0.0384997	0.8641803	0.2955801	0.7287225	0.1018848	0.3715116	0.0486866	0.4760369	0.3955384	0.2012099	0.2883736	0.7556000	0.6950396	0.0205120	0.7559394	0.0258502	0.1070566	0.6785417	0.4206214	0.6033455	0.6298134	0.0064668	0.8043960	0.6280318	0.7539225	0.7705391	0.6394396	0.7443164	0.3000425	0.0798423
