"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
550	0.2524430	0.2908515	0.0166902	0.2977147	0.4418321	0.5831916	0.4835175	0.4622072	0.4631482	0.6165236	0.6917436	0.4623376	0.0085242	0.0354548	0.5381901	0.1798617	0.7301949	0.2447922	0.6214971	0.0798740	0.3260392	0.0192418	0.4771638	0.4016955	0.1538833	0.3004011	0.6112094	0.6066245	0.0286804	0.7343525	0.0570553	0.0852956	0.7294427	0.5382565	0.7299563	0.5900188	0.0454772	0.5899992	0.6627193	0.6750924	0.6903856	0.6444561	0.7009987	0.3581292	0.1236528
600	0.3217716	0.3532349	0.0021883	0.2199693	0.4267132	0.5730508	0.5768874	0.4852470	0.4010602	0.7298828	0.6842129	0.4633397	0.0489767	0.0689728	0.3812089	0.1495800	0.7498535	0.2210642	0.6015874	0.1288431	0.4069528	0.0314740	0.4628716	0.3732363	0.1869082	0.2889003	0.6443882	0.5657072	0.0251235	0.8553181	0.0170779	0.0254115	0.7476046	0.5118390	0.7308736	0.5121536	0.0207367	0.5849269	0.6429062	0.7226391	0.6116055	0.6324086	0.7214268	0.2533429	0.1029534
650	0.2334439	0.3631989	0.0080793	0.2405533	0.3767152	0.6563533	0.5645386	0.5499688	0.4421865	0.6132660	0.6712815	0.4555146	0.0064977	0.0390508	0.4229040	0.1507433	0.8256986	0.2775596	0.5970142	0.0678972	0.2783081	0.0341174	0.3754583	0.3463210	0.2495147	0.2517508	0.7106642	0.5570956	0.0153893	0.6764877	0.0533462	0.0620416	0.6407658	0.4293049	0.7389486	0.6466380	0.0214132	0.6340671	0.6843530	0.7586098	0.5538460	0.6776837	0.7391366	0.2832633	0.1134839
700	0.2847642	0.2994059	0.0025089	0.3152846	0.2990800	0.7293320	0.6227499	0.5376894	0.3920751	0.8282745	0.6832583	0.5198506	0.0181116	0.0395179	0.4177604	0.1058707	0.5740414	0.2715527	0.6020009	0.1119673	0.3182637	0.0159865	0.5163756	0.5051705	0.2026906	0.2242771	0.6716620	0.7747179	0.0212295	0.7367796	0.0098192	0.0408205	0.8336494	0.6110373	0.7273201	0.5389140	0.0222122	0.5911272	0.6777968	0.6423410	0.5859847	0.7480347	0.7475523	0.3082814	0.1143116
750	0.3267187	0.3037990	0.0182913	0.2839337	0.2359927	0.7479519	0.5969353	0.5836327	0.3999549	0.8417389	0.7464175	0.7119233	0.0090898	0.0471136	0.4489350	0.1116133	0.7117714	0.2556915	0.6432059	0.1142515	0.2576039	0.0198974	0.5603101	0.4744265	0.2451061	0.3048569	0.6423039	0.6872251	0.0235160	0.7915494	0.0269950	0.0507579	0.6933019	0.4799274	0.7104968	0.4909677	0.0288899	0.6955988	0.7286057	0.6877749	0.5947665	0.6498532	0.6627834	0.2430800	0.0600681
800	0.3642784	0.3280505	0.0273023	0.2314048	0.2573060	0.7009031	0.6592932	0.4610043	0.4637491	0.8043741	0.6547779	0.4366526	0.0018806	0.0200184	0.3185467	0.0474555	0.5829552	0.2824492	0.6958370	0.1133851	0.3522556	0.0589336	0.4941760	0.4392754	0.3260379	0.2747131	0.6294976	0.6361572	0.0251459	0.6353515	0.0113623	0.0782692	0.7002545	0.4785738	0.6980723	0.4395120	0.0233745	0.7612578	0.6813617	0.7283823	0.6497566	0.6908453	0.7449460	0.2774599	0.0599827
850	0.2119249	0.3042878	0.0086840	0.2202163	0.1926267	0.8086643	0.6792915	0.5619311	0.4643312	0.6860536	0.6255979	0.5865183	0.0377326	0.0201908	0.4514952	0.0652420	0.6461351	0.3165817	0.6248790	0.0870301	0.2872286	0.0385266	0.4457864	0.5718637	0.1534511	0.2900506	0.7850909	0.6027711	0.0185565	0.8173302	0.0193291	0.0959413	0.6210645	0.5345392	0.7025543	0.4738042	0.0147931	0.5771876	0.6955259	0.7043618	0.6511733	0.7016193	0.7281169	0.2267677	0.1288516
900	0.2425253	0.2992565	0.0269339	0.2233244	0.1839420	0.5828939	0.7132744	0.5764875	0.4900589	0.6229855	0.8194708	0.4713225	0.0057588	0.0398215	0.4218466	0.0921579	0.7586106	0.2565453	0.6648553	0.1033444	0.3752570	0.0288898	0.5650286	0.5171727	0.2155030	0.2236128	0.6552705	0.7148071	0.0117881	0.6625701	0.0048337	0.1106879	0.6989399	0.4964540	0.6168514	0.4972785	0.0189439	0.6790475	0.6372966	0.6452561	0.6734660	0.6176176	0.5902341	0.2426737	0.1506372
950	0.2957675	0.3148516	0.0326631	0.2545677	0.1755812	0.7988879	0.5826618	0.4921143	0.3918866	0.8406314	0.7298371	0.4491288	0.0057003	0.0251543	0.5114980	0.0320551	0.8707402	0.2612817	0.7114636	0.0673527	0.3317594	0.0147334	0.4291465	0.6221255	0.2826162	0.1915125	0.7012051	0.5369409	0.0070891	0.6332533	0.0041295	0.0808015	0.7730691	0.5473011	0.8472193	0.4051932	0.0835212	0.5946291	0.7419357	0.7000429	0.5685926	0.7166351	0.5815523	0.3287384	0.0946723
1000	0.2788299	0.3507639	0.0123592	0.2962914	0.1726236	0.6401974	0.7428873	0.5081302	0.4649878	0.7060201	0.6942745	0.4059059	0.0166541	0.0242877	0.4902355	0.1554735	0.6508926	0.2435939	0.7470314	0.0473586	0.3146159	0.0471851	0.6425034	0.4767537	0.2437524	0.2379273	0.6952915	0.6409743	0.0125786	0.6892329	0.0091060	0.0801266	0.7604663	0.5271182	0.7512035	0.4362085	0.0239213	0.5761619	0.6631898	0.6702030	0.5329458	0.7059241	0.6789536	0.2505930	0.0912620
