"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
550	0.2635163	0.3524416	0.0125320	0.2420398	0.2505076	0.7432152	0.5679497	0.4867962	0.4012635	0.3650476	0.0670485	0.1890973	0.3680288	0.3587136	0.1812005	0.2950756	0.5995534	0.2036552	0.3108854	0.7188885	0.2989741	0.3919286	0.6566604	0.3185913	0.1376324	0.5522134	0.6199626	0.6297244	0.5995037	0.5958413	0.6132367	0.2766890	0.1541719	0.1077431	0.4664226	0.0303163	0.0312527	0.6021847	0.7074776	0.5684946	0.6372508	0.5822527	0.7804262	0.2622036	0.0809530
600	0.2451285	0.3446008	0.0261614	0.3135495	0.2437091	0.5514329	0.6634116	0.5420186	0.4581503	0.4451028	0.1399100	0.2973875	0.0525030	0.2840347	0.1829979	0.1287597	0.6296932	0.2427056	0.3333932	0.7384081	0.3811697	0.2513153	0.6073678	0.3763241	0.1636249	0.3589522	0.6971447	0.5876046	0.5796847	0.6306259	0.4346648	0.2020537	0.1543347	0.1523338	0.4361929	0.0446109	0.0119700	0.8198246	0.8171878	0.6712994	0.7199521	0.6316901	0.7670095	0.4277516	0.1010483
650	0.2354656	0.2622828	0.0222452	0.2486378	0.3524654	0.6223227	0.5958994	0.6141556	0.3721249	0.5726743	0.3466776	0.4793212	0.0099537	0.0785839	0.1315362	0.1195728	0.7095027	0.2625844	0.4973735	0.2960093	0.3078334	0.0905734	0.5607992	0.3752023	0.1218139	0.2154768	0.7103390	0.5245194	0.4605822	0.7419383	0.2360115	0.1948888	0.4384721	0.1707910	0.3680007	0.1040109	0.0109611	0.8191392	0.7384350	0.6678048	0.7199175	0.7802512	0.7390349	0.3569197	0.0923769
700	0.2980166	0.3116477	0.0158983	0.2214111	0.2206165	0.6689128	0.5996204	0.4923631	0.3389842	0.7430986	0.8201683	0.5349961	0.0219057	0.0396658	0.1664027	0.1178692	0.5983469	0.2387031	0.5453923	0.1139697	0.3536810	0.0533026	0.6003068	0.4735830	0.1780862	0.2462152	0.8317884	0.6515579	0.2133001	0.6239195	0.0586795	0.1349186	0.6210201	0.2386718	0.6649767	0.1999865	0.0104353	0.7011869	0.6734762	0.6476613	0.8216225	0.6658061	0.8179433	0.2963429	0.1136700
750	0.2532857	0.4022351	0.0092488	0.2111472	0.1809878	0.7399309	0.7250583	0.6824619	0.4599355	0.6730276	0.7124989	0.4457407	0.0074707	0.0157928	0.3085132	0.1008071	0.6009987	0.2514433	0.6658064	0.1181588	0.3295924	0.0885178	0.5322369	0.4116721	0.1423321	0.1843953	0.7388634	0.7113653	0.1093364	0.7116260	0.0326570	0.1140199	0.5758314	0.3723778	0.8029547	0.4347843	0.0088634	0.6798496	0.7225435	0.6367370	0.6706294	0.6002613	0.6042316	0.3264648	0.1183444
800	0.2206723	0.3343045	0.0074121	0.2556649	0.1588715	0.7611476	0.8006480	0.5540234	0.4059362	0.7894510	0.7224982	0.3930347	0.0044917	0.0274386	0.3993196	0.0697319	0.8012782	0.2596087	0.7866179	0.0424388	0.3619851	0.0376322	0.5579326	0.4480728	0.1745045	0.2181301	0.6949517	0.7127621	0.0472582	0.6027936	0.0250737	0.0912077	0.6922929	0.4498361	0.6341186	0.4506586	0.0087971	0.7659416	0.7312647	0.7509056	0.6690151	0.5298948	0.7963461	0.2744306	0.0956409
850	0.2528089	0.2275799	0.0388885	0.1967522	0.1273709	0.7354785	0.7778026	0.6838867	0.4605224	0.8278609	0.7631063	0.5839402	0.0139804	0.0279687	0.3709791	0.0671403	0.6687457	0.3104029	0.7036270	0.0761968	0.2961314	0.0276173	0.6440612	0.4854768	0.1876701	0.1785762	0.5548041	0.5646705	0.0093409	0.7523502	0.0038754	0.0928859	0.8662154	0.3682754	0.6443970	0.5869699	0.0189948	0.7475465	0.6732418	0.7013796	0.6397647	0.6419464	0.7292232	0.2509789	0.0710967
900	0.2401516	0.2611640	0.0158666	0.2755137	0.2990756	0.6786890	0.9376665	0.5108236	0.5192201	0.7037876	0.7548295	0.6266883	0.0101237	0.0254643	0.4076611	0.0428613	0.7236353	0.2754104	0.7352141	0.0920511	0.3586968	0.0592990	0.5512269	0.4151333	0.2051248	0.2655215	0.6532517	0.6121983	0.0095346	0.6827912	0.0110976	0.0649590	0.7539358	0.3955106	0.6504231	0.4815610	0.0446903	0.6208659	0.7712026	0.7080577	0.5942394	0.6172642	0.7912230	0.2351184	0.1031785
950	0.2935675	0.2878618	0.0104397	0.2162720	0.1856778	0.6986165	0.8597870	0.4492098	0.5168357	0.7124607	0.7774420	0.4573595	0.0167509	0.0322728	0.4970476	0.0693183	0.6775934	0.3184338	0.6617643	0.1024259	0.2322621	0.0560042	0.4762822	0.3807699	0.2184622	0.2176641	0.6828399	0.5884652	0.0172913	0.7387094	0.0189827	0.0974471	0.7270850	0.4443489	0.6530086	0.5420540	0.0175915	0.7361394	0.7510553	0.7009637	0.7506262	0.6502681	0.6675945	0.2903156	0.1167079
1000	0.2013403	0.2966563	0.0107472	0.3733434	0.2355179	0.6649027	0.7385132	0.5410910	0.5233517	0.7152184	0.7641258	0.5218330	0.0176189	0.0260801	0.4081701	0.0712114	0.5910751	0.2156458	0.7317474	0.0599246	0.3000414	0.0480383	0.6566516	0.4615982	0.2211006	0.2800594	0.6996543	0.6668484	0.0007628	0.7868478	0.0032044	0.0890465	0.8457024	0.5419203	0.6676493	0.4516834	0.0081268	0.8739775	0.6755128	0.7298670	0.6265668	0.6378488	0.6498165	0.2831086	0.1128926
